Wall time,Step,Value
1679277998.1490405,13,591.5039672851562
1679277998.578012,14,636.0787353515625
1679277998.7972991,15,652.26220703125
1679277999.069927,16,683.7490234375
1679277999.9944491,17,762.22705078125
1679278000.28258,18,785.3328247070312
1679278000.726557,19,825.7515869140625
1679278001.2344189,20,877.3988647460938
1679278001.5674741,21,899.8162231445312
1679278001.7554734,22,937.3873901367188
1679278002.8558457,23,1022.9559936523438
1679278003.1961398,24,1051.8006591796875
1679278003.5460947,25,1078.98583984375
1679278003.959339,26,1107.5718994140625
1679278004.403765,27,1150.432373046875
1679278004.8398776,28,1200.1646728515625
1679278005.13597,29,1229.247314453125
1679278005.6923494,30,1297.303466796875
1679278006.223341,31,1314.7908935546875
1679278006.5053575,32,1357.43359375
1679278007.0545504,33,1397.5579833984375
1679278007.4626992,34,1424.1651611328125
1679278007.765487,35,1461.173583984375
1679278008.2321687,36,1489.3306884765625
1679278008.6394765,37,1546.4052734375
1679278009.0079284,38,1564.2017822265625
1679278009.523495,39,1601.22509765625
1679278010.6605742,40,1718.5107421875
1679278010.9069674,41,1733.748046875
1679278011.1960902,42,1759.4326171875
1679278011.7462869,43,1825.96923828125
1679278012.3019032,44,1858.25634765625
1679278012.5559378,45,1888.61669921875
1679278013.0579722,46,1923.2965087890625
1679278014.1852956,47,2020.2147216796875
1679278014.5388436,48,2050.40234375
1679278014.9430637,49,2117.133544921875
1679278015.3037496,50,2125.823974609375
1679278015.7141702,51,2183.616943359375
1679278016.0764067,52,2201.12255859375
1679278016.6029956,53,2238.669921875
1679278016.8996413,54,2245.76416015625
1679278017.4163268,55,2313.14892578125
1679278017.9468873,56,2343.199462890625
1679278018.4020693,57,2422.91845703125
1679278018.7441719,58,2444.315673828125
1679278019.0917757,59,2464.583740234375
1679278019.6625197,60,2489.61328125
1679278020.1978807,61,2579.494873046875
1679278020.7748518,62,2619.187744140625
1679278021.0648062,63,2638.333251953125
1679278021.5237372,64,2703.4873046875
1679278022.3275049,65,2755.706298828125
1679278023.4181287,66,2852.183837890625
1679278023.7056608,67,2872.205322265625
1679278024.0520732,68,2888.115478515625
1679278024.9847634,69,3002.0048828125
1679278025.4007988,70,3062.388671875
1679278025.5859306,71,3002.4658203125
1679278026.8093235,72,3155.956787109375
1679278027.2215133,73,3189.91455078125
1679278027.5143917,74,3224.77880859375
1679278027.8200464,75,3212.93017578125
1679278028.3345907,76,3264.949951171875
1679278028.567847,77,3323.55224609375
1679278029.1379704,78,3352.019775390625
1679278029.4924088,79,3367.1923828125
1679278029.9814398,80,3379.99658203125
1679278030.3496692,81,3498.804931640625
1679278030.6073375,82,3516.233154296875
1679278030.9814057,83,3533.33544921875
1679278031.398717,84,3563.665771484375
1679278031.9891145,85,3626.228271484375
1679278032.4794166,86,3597.427734375
1679278032.9511676,87,3704.599609375
1679278034.036706,88,3802.591796875
1679278034.450489,89,3855.93896484375
1679278034.70747,90,3793.61669921875
1679278035.1892278,91,3871.50830078125
1679278035.6209054,92,3933.757568359375
1679278036.055308,93,3956.498291015625
1679278036.5424397,94,4023.69384765625
1679278037.0165045,95,4066.828369140625
1679278037.5727217,96,4111.25732421875
1679278038.1123977,97,4089.0302734375
1679278038.5830047,98,4180.40380859375
1679278038.8330958,99,4132.576171875
1679278039.026584,100,4201.025390625
1679278039.3956952,101,4265.4140625
1679278039.8077178,102,4320.4912109375
1679278040.2743647,103,4338.091796875
1679278040.6841588,104,4355.5986328125
1679278041.1054251,105,4432.15673828125
1679278041.634319,106,4420.64111328125
1679278041.8801653,107,4516.99267578125
1679278042.538199,108,4512.33935546875
1679278042.9424965,109,4620.20263671875
1679278043.7556603,110,4654.35595703125
1679278044.154259,111,4715.81884765625
1679278044.3963466,112,4734.94873046875
1679278045.4825351,113,4795.0400390625
1679278046.761302,114,4910.3310546875
1679278047.13426,115,4905.59765625
1679278047.7314856,116,4990.9658203125
1679278047.9840655,117,5028.388671875
1679278048.4655347,118,5050.9970703125
1679278049.0188172,119,5066.82861328125
1679278049.3211849,120,5052.904296875
1679278049.5201783,121,5256.76416015625
1679278049.8796446,122,5198.3564453125
1679278051.0140696,123,5305.03955078125
1679278051.3603475,124,5288.380859375
1679278051.703978,125,5318.58203125
1679278052.8484368,126,5409.0439453125
1679278053.268018,127,5547.01708984375
1679278053.6243098,128,5584.119140625
1679278054.0474744,129,5575.40771484375
1679278054.401964,130,5615.943359375
1679278054.8135953,131,5643.1416015625
1679278055.066187,132,5576.29296875
1679278055.3011422,133,5736.18603515625
1679278055.8302386,134,5713.2001953125
1679278056.293322,135,5766.34130859375
1679278056.4865234,136,5771.861328125
1679278056.8946755,137,5740.55810546875
1679278057.198075,138,5915.12158203125
1679278057.602644,139,5814.544921875
1679278058.0463204,140,5919.990234375
1679278058.4496806,141,5972.37109375
1679278058.8696039,142,5951.30712890625
1679278059.1612916,143,6086.71484375
1679278059.4638464,144,6130.8623046875
1679278059.8781075,145,6198.70703125
1679278060.3329892,146,6110.64892578125
