Wall time,Step,Value
1679291237.323561,12,541.1393432617188
1679291237.5369663,13,586.33544921875
1679291259.7790325,14,506.5028076171875
1679291259.9751863,15,557.4429931640625
1679291260.2207344,16,598.2069091796875
1679291260.7336626,17,691.2372436523438
1679291260.848072,18,718.9132080078125
1679291261.278376,19,791.830078125
1679291261.478508,20,824.550537109375
1679291261.6462574,21,854.7422485351562
1679291261.9929862,22,894.8264770507812
1679291262.1171193,23,924.0872802734375
1679291262.305306,24,936.6118774414062
1679291262.4817183,25,982.540771484375
1679291263.0483944,26,1081.521484375
1679291263.3169367,27,1123.3941650390625
1679291263.6239989,28,1157.06494140625
1679291263.8665018,29,1205.7869873046875
1679291264.0836575,30,1231.114990234375
1679291264.2405221,31,1266.126220703125
1679291264.5123565,32,1308.0185546875
1679291264.641061,33,1339.7529296875
1679291264.8504062,34,1368.1092529296875
1679291265.353782,35,1450.59228515625
1679291265.4746184,36,1473.84765625
1679291265.6313322,37,1509.268310546875
1679291265.814414,38,1536.5699462890625
1679291265.998921,39,1568.7803955078125
1679291266.2516305,40,1629.901123046875
1679291266.7395408,41,1719.830078125
1679291266.8759995,42,1739.0130615234375
1679291266.965513,43,1775.2216796875
1679291267.0759773,44,1805.654296875
1679291267.3521528,45,1836.3507080078125
1679291267.4937303,46,1865.3936767578125
1679291267.641211,47,1889.622802734375
1679291267.8944232,48,1948.0582275390625
1679291268.043543,49,1969.854248046875
1679291268.5322652,50,2083.812255859375
1679291269.0451546,51,2151.10693359375
1679291269.1512537,52,2187.984619140625
1679291269.3802261,53,2215.14501953125
1679291269.524572,54,2195.706787109375
1679291269.6953948,55,2284.34423828125
1679291269.8637304,56,2322.1875
1679291270.0240161,57,2346.7568359375
1679291270.2630942,58,2385.172119140625
1679291270.566516,59,2467.456298828125
1679291270.7019095,60,2498.634521484375
1679291271.0685596,61,2539.59912109375
1679291271.3380237,62,2623.990966796875
1679291271.91796,63,2703.301025390625
1679291272.0123737,64,2679.9052734375
1679291272.2547538,65,2780.55908203125
1679291272.4998999,66,2816.916259765625
1679291272.609832,67,2828.429443359375
1679291272.925174,68,2907.07763671875
1679291273.1133566,69,2928.44677734375
1679291273.3928108,70,2974.428466796875
1679291273.5409007,71,3025.172607421875
1679291273.628171,72,3032.66748046875
1679291274.1738226,73,3101.060791015625
1679291274.32392,74,3143.468505859375
1679291274.5907447,75,3216.481201171875
1679291274.7678723,76,3228.632080078125
1679291274.9080014,77,3225.009765625
1679291275.1133013,78,3287.44091796875
1679291275.4057188,79,3340.98779296875
1679291276.0673478,80,3439.50732421875
1679291276.309335,81,3504.4677734375
1679291276.5135567,82,3478.497314453125
1679291276.7356696,83,3575.265625
1679291276.9203775,84,3610.232177734375
1679291277.4633827,85,3681.06787109375
1679291277.6145382,86,3740.54296875
1679291277.849085,87,3757.9697265625
1679291277.9744046,88,3769.48681640625
1679291278.2771788,89,3822.5078125
1679291278.5093129,90,3875.17822265625
1679291278.6864166,91,3899.8544921875
1679291278.8317845,92,3959.645751953125
1679291279.0951343,93,3946.9208984375
1679291279.2417293,94,3978.89794921875
1679291279.3987021,95,4026.02294921875
1679291279.5340214,96,4044.69091796875
1679291279.6716542,97,4078.13134765625
1679291279.7890818,98,4099.060546875
1679291279.951336,99,4165.77734375
1679291280.174001,100,4164.33349609375
1679291280.6769147,101,4316.4345703125
1679291280.8214667,102,4339.5634765625
1679291281.0251322,103,4355.8681640625
1679291281.1797078,104,4381.35107421875
1679291281.4790626,105,4461.48291015625
1679291281.5725937,106,4494.6171875
1679291281.7533627,107,4489.51708984375
1679291282.2411408,108,4572.234375
1679291282.3841217,109,4600.42041015625
1679291282.4951081,110,4608.15185546875
1679291282.9904764,111,4777.349609375
1679291283.1063166,112,4804.47802734375
1679291283.2014074,113,4783.29345703125
1679291283.268451,114,4791.08251953125
1679291283.5193212,115,4838.2216796875
1679291283.6362364,116,4844.25048828125
1679291283.8344154,117,4903.125
1679291284.0190852,118,4905.85400390625
1679291284.2308073,119,4998.9384765625
1679291284.373624,120,4919.79052734375
1679291284.5460823,121,5006.03564453125
1679291284.7644067,122,5141.40478515625
1679291284.9714594,123,5083.78564453125
1679291285.0728824,124,5086.8447265625
1679291285.256064,125,5153.7216796875
1679291285.719639,126,5259.65576171875
1679291285.8660698,127,5297.248046875
1679291286.1017072,128,5331.34375
1679291286.2744925,129,5389.744140625
1679291286.5306997,130,5455.205078125
1679291286.7649524,131,5482.7333984375
1679291286.903434,132,5539.36279296875
1679291287.1190019,133,5508.66943359375
1679291287.2937832,134,5651.40234375
1679291287.5927474,135,5597.45166015625
1679291287.8295505,136,5726.6982421875
1679291287.9509618,137,5636.251953125
1679291288.0683506,138,5747.42822265625
1679291288.2124398,139,5794.46142578125
1679291288.3293157,140,5693.98193359375
1679291288.480806,141,5718.66943359375
1679291288.6232994,142,5683.2890625
1679291288.73859,143,5812.99853515625
1679291288.8261218,144,5800.97412109375
1679291289.0901887,145,5871.94482421875
1679291289.4240997,146,5962.5625
1679291289.6158812,147,5979.0595703125
1679291289.7744722,148,6019.58154296875
1679291289.962208,149,6066.451171875
1679291290.0793335,150,6202.29052734375
1679291290.3189728,151,6186.27734375
1679291290.5223176,152,6188.74169921875
1679291290.6139607,153,6272.8544921875
1679291290.8326538,154,6279.0078125
1679291291.3192372,155,6294.11767578125
1679291291.440662,156,6222.74169921875
1679291291.6459553,157,6333.02294921875
1679291291.8751314,158,6440.54833984375
1679291292.0638294,159,6474.99951171875
1679291292.226178,160,6526.423828125
1679291292.6148324,161,6593.03955078125
1679291293.2320807,162,6701.93798828125
1679291293.4592469,163,6729.203125
1679291293.711522,164,6759.5029296875
1679291293.982647,165,6793.4384765625
1679291294.1631918,166,6806.13037109375
1679291294.3754032,167,6848.509765625
1679291294.6088245,168,6956.80029296875
1679291294.8908768,169,6960.95361328125
1679291295.063711,170,6938.466796875
1679291295.6307774,171,7099.07958984375
1679291296.2691646,172,7182.99267578125
1679291296.3723958,173,7238.70361328125
1679291296.6698785,174,7217.85009765625
1679291296.884373,175,7278.71240234375
1679291296.9984229,176,7336.63720703125
1679291297.2503788,177,7411.87255859375
1679291297.4648345,178,7445.888671875
1679291297.577262,179,7505.4033203125
1679291297.840879,180,7516.810546875
1679291298.0655365,181,7578.42919921875
1679291298.5961483,182,7595.7314453125
1679291298.852595,183,7719.46630859375
1679291299.0454924,184,7796.5244140625
1679291299.1346474,185,7804.35791015625
1679291299.2435763,186,7858.39208984375
1679291299.32287,187,7959.2294921875
1679291299.5382147,188,7897.1474609375
1679291299.6489472,189,7741.67333984375
1679291299.8215432,190,7845.30419921875
1679291299.935247,191,7889.28857421875
1679291300.260806,192,7998.75048828125
1679291300.7547722,193,8053.81201171875
1679291300.939193,194,8108.81787109375
1679291301.2888405,195,8149.953125
1679291301.3830369,196,8320.0283203125
1679291301.6477296,197,8240.5322265625
1679291302.2956603,198,8319.111328125
1679291302.4937086,199,8347.55078125
1679291302.6546202,200,8412.61328125
1679291302.9667745,201,8345.5751953125
1679291303.1360672,202,8521.400390625
1679291303.4024758,203,8488.080078125
1679291303.6595364,204,8586.0595703125
1679291304.2475538,205,8636.4765625
1679291304.639829,206,8782.640625
1679291304.8852434,207,8679.5986328125
1679291304.9968016,208,8780.71875
1679291305.222809,209,8871.2998046875
1679291305.4769194,210,8830.7236328125
1679291305.7218432,211,9019.158203125
1679291305.911223,212,8986.9775390625
1679291306.2403946,213,8960.4609375
1679291306.380164,214,9132.3125
1679291306.6119864,215,9000.1923828125
1679291306.7578938,216,9021.6787109375
1679291307.047502,217,9278.4990234375
1679291307.2091937,218,9268.5673828125
1679291307.4854417,219,9381.322265625
1679291307.6759682,220,9274.671875
1679291308.0084057,221,9401.947265625
1679291308.3746645,222,9402.068359375
1679291308.8923917,223,9460.9462890625
1679291309.0730875,224,9671.916015625
1679291309.2480571,225,9577.88671875
1679291309.4308875,226,9623.123046875
1679291309.6694033,227,9695.1416015625
1679291309.8352928,228,9643.2177734375
1679291310.0639691,229,9643.9951171875
1679291310.1929367,230,9719.0234375
1679291310.421788,231,9822.8056640625
1679291310.6292138,232,9773.5751953125
1679291310.7654321,233,9729.990234375
1679291310.9407763,234,9760.7529296875
1679291311.1560845,235,9917.0
1679291311.5834696,236,10045.7509765625
1679291311.7795866,237,10050.92578125
1679291311.9638917,238,10223.69140625
1679291312.0747085,239,10109.6689453125
1679291312.165716,240,10210.29296875
1679291312.4264336,241,10209.66015625
1679291312.6465354,242,10208.6689453125
1679291312.8834817,243,10277.3486328125
1679291313.1904235,244,10267.017578125
1679291313.3916628,245,10363.9287109375
1679291313.668392,246,10481.0263671875
1679291313.8291037,247,10392.388671875
1679291314.0421004,248,10348.357421875
1679291314.1713872,249,10474.8857421875
1679291314.362634,250,10667.3388671875
1679291314.4293246,251,10532.7666015625
1679291314.6157308,252,10493.5771484375
1679291314.8181963,253,10637.931640625
1679291314.949336,254,10625.1279296875
1679291315.1903427,255,10658.5556640625
1679291315.3743846,256,10721.3525390625
1679291315.5839932,257,10724.302734375
1679291315.739934,258,10786.8134765625
1679291316.2116401,259,10833.11328125
1679291316.4740307,260,10926.9296875
1679291316.943759,261,11003.466796875
1679291317.2129767,262,11041.7861328125
1679291317.4088013,263,11296.88671875
1679291317.6547103,264,11109.2666015625
1679291317.9776928,265,11206.3837890625
1679291318.165647,266,11175.6806640625
1679291318.3789458,267,11237.044921875
1679291318.5005112,268,11397.5234375
1679291318.616129,269,11237.150390625
1679291318.7745962,270,11467.845703125
1679291318.9272137,271,11608.271484375
1679291319.220216,272,11438.0869140625
1679291319.6817439,273,11554.810546875
1679291320.0376186,274,11556.091796875
1679291320.2606065,275,11527.525390625
1679291320.5331488,276,11661.9609375
1679291320.7459178,277,11765.025390625
