Wall time,Step,Value
1679328137.06978,1,19.076025009155273
1679328137.0698564,2,55.77253723144531
1679328137.0699003,3,72.31442260742188
1679328137.0699258,4,103.12661743164062
1679328137.06995,5,50.372337341308594
1679328137.069989,6,83.40498352050781
1679328137.070012,7,57.63758850097656
1679328137.0700355,8,80.3949966430664
1679328137.0700586,9,72.06375885009766
1679328137.0700812,10,81.26879119873047
1679328137.0701041,11,34.64229202270508
1679328137.0703318,12,43.998958587646484
1679328137.0703657,13,28.246400833129883
1679328137.0704603,14,119.34642028808594
1679328137.0705748,15,144.17710876464844
1679328137.0706887,16,102.98889923095703
1679328137.070803,17,89.61048126220703
1679328137.0709264,18,48.87150573730469
1679328137.070988,19,114.21886444091797
1679328137.0710464,20,62.02592086791992
1679328137.071104,21,82.27503204345703
1679328137.0711608,22,99.64227294921875
1679328137.071217,23,31.801979064941406
1679328137.071274,24,54.58052062988281
1679328137.0713305,25,91.0284423828125
1679328137.0713868,26,94.10929107666016
1679328137.071443,27,61.58974838256836
1679328137.0714996,28,60.050270080566406
1679328137.0715551,29,114.78755187988281
1679328137.0716112,30,90.88343811035156
1679328137.071667,31,102.43814849853516
1679328137.0717227,32,100.69015502929688
1679328137.0717788,33,43.910362243652344
1679328137.0718346,34,82.17218017578125
1679328137.0718908,35,30.431922912597656
1679328137.0719464,36,33.10173416137695
1679328137.0720024,37,25.190006256103516
1679328137.0720582,38,99.54900360107422
1679328137.0721142,39,66.31559753417969
1679328137.07217,40,-35.58884048461914
1679328137.0722253,41,72.37112426757812
1679328137.0722811,42,-2.738633632659912
1679328137.0723364,43,30.60847282409668
1679328137.072392,44,66.64566802978516
1679328137.0724478,45,25.47627830505371
1679328137.0725038,46,36.61099624633789
1679328137.0725596,47,123.55646514892578
1679328137.072616,48,13.778013229370117
1679328137.0727155,49,130.26016235351562
1679328137.072772,50,100.19062042236328
1679328137.072828,51,85.07290649414062
1679328137.0728848,52,62.97754669189453
1679328137.072941,53,44.586181640625
1679328137.072997,54,72.04710388183594
1679328137.073053,55,78.2870101928711
1679328137.0731091,56,74.69693756103516
1679328137.0731654,57,125.33158874511719
1679328137.0732214,58,66.47403717041016
1679328137.073277,59,7.1400933265686035
1679328137.0733325,60,128.1050262451172
1679328137.0733883,61,108.43611145019531
