Wall time,Step,Value
1679291258.887934,1,1.0
1679291258.9374528,2,1.0
1679291259.006557,3,1.0
1679291259.052276,4,1.0
1679291259.1399994,5,1.0
1679291259.1832654,6,1.0
1679291259.2735388,7,1.0
1679291259.3188941,8,1.0
1679291259.3796823,9,1.0
1679291259.4906638,10,1.0
1679291259.561384,11,1.0
1679291259.5961466,12,1.0
1679291259.643063,13,1.0
1679291259.7792206,14,1.0
1679291259.9753773,15,1.0
1679291260.2209272,16,1.0
1679291260.7338903,17,1.0
1679291260.848236,18,1.0
1679291261.278624,19,1.0
1679291261.4786644,20,1.0
1679291261.64713,21,1.0
1679291261.9931812,22,1.0
1679291262.1172884,23,1.0
1679291262.3054926,24,1.0
1679291262.481948,25,1.0
1679291263.0496442,26,1.0
1679291263.3171937,27,1.0
1679291263.6242435,28,1.0
1679291263.8671846,29,1.0
1679291264.0844972,30,1.0
1679291264.24074,31,1.0
1679291264.513517,32,1.0
1679291264.6417987,33,1.0
1679291264.8512528,34,1.0
1679291265.3541079,35,1.0
1679291265.4747984,36,1.0
1679291265.6315458,37,1.0
1679291265.815055,38,1.0
1679291265.999109,39,1.0
1679291266.2518072,40,1.0
1679291266.7398574,41,0.0
1679291266.876162,42,1.0
1679291266.9656959,43,1.0
1679291267.0765636,44,1.0
1679291267.3523643,45,1.0
1679291267.4945836,46,1.0
1679291267.6414165,47,1.0
1679291267.8949788,48,1.0
1679291268.0437543,49,1.0
1679291268.5325434,50,1.0
1679291269.0458255,51,0.0
1679291269.1513944,52,1.0
1679291269.380379,53,1.0
1679291269.524792,54,1.0
1679291269.6955752,55,1.0
1679291269.8638773,56,1.0
1679291270.024251,57,1.0
1679291270.263901,58,1.0
1679291270.5667171,59,1.0
1679291270.702084,60,1.0
1679291271.0688264,61,1.0
1679291271.3382244,62,1.0
1679291271.9189692,63,0.0
1679291272.0125444,64,1.0
1679291272.2553303,65,1.0
1679291272.5004575,66,1.0
1679291272.609959,67,1.0
1679291272.92572,68,1.0
1679291273.1135235,69,1.0
1679291273.393024,70,1.0
1679291273.5410802,71,1.0
1679291273.628309,72,1.0
1679291274.174152,73,0.0
1679291274.3241396,74,1.0
1679291274.5910053,75,1.0
1679291274.7680514,76,1.0
1679291274.9081628,77,1.0
1679291275.1135216,78,1.0
1679291275.405946,79,1.0
1679291276.0686648,80,0.0
1679291276.3100986,81,1.0
1679291276.513767,82,1.0
1679291276.7358975,83,1.0
1679291276.9205565,84,1.0
1679291277.4636354,85,0.0
1679291277.6147547,86,1.0
1679291277.8492963,87,1.0
1679291277.9745786,88,1.0
1679291278.277371,89,1.0
1679291278.5094922,90,1.0
1679291278.6865823,91,1.0
1679291278.8319752,92,1.0
1679291279.0953135,93,1.0
1679291279.2419384,94,1.0
1679291279.3988411,95,1.0
1679291279.5341763,96,1.0
1679291279.671806,97,1.0
1679291279.7898045,98,1.0
1679291279.9514782,99,1.0
1679291280.1742082,100,1.0
1679291280.677145,101,0.0
1679291280.8216448,102,1.0
1679291281.0253592,103,1.0
1679291281.179859,104,1.0
1679291281.479277,105,1.0
1679291281.5727456,106,1.0
1679291281.7539952,107,1.0
1679291282.2414777,108,0.0
1679291282.384276,109,1.0
1679291282.4956095,110,1.0
1679291282.9906993,111,0.0
1679291283.1064508,112,1.0
1679291283.2015839,113,1.0
1679291283.2686036,114,1.0
1679291283.520018,115,1.0
1679291283.6367562,116,1.0
1679291283.8350391,117,1.0
1679291284.019282,118,1.0
1679291284.230958,119,1.0
1679291284.3738277,120,1.0
1679291284.5467343,121,1.0
1679291284.7651577,122,1.0
1679291284.971699,123,1.0
1679291285.0730824,124,1.0
1679291285.256231,125,1.0
1679291285.7199037,126,1.0
1679291285.8662639,127,1.0
1679291286.1024332,128,1.0
1679291286.27521,129,1.0
1679291286.5308588,130,1.0
1679291286.76513,131,1.0
1679291286.9035976,132,1.0
1679291287.1194901,133,1.0
1679291287.2940042,134,1.0
1679291287.5930178,135,1.0
1679291287.82974,136,1.0
1679291287.9515612,137,1.0
1679291288.0690434,138,1.0
1679291288.2130516,139,1.0
1679291288.3295429,140,1.0
1679291288.4809961,141,1.0
1679291288.6234922,142,1.0
1679291288.738761,143,1.0
1679291288.8262928,144,1.0
1679291289.091306,145,1.0
1679291289.4247298,146,1.0
1679291289.6160574,147,1.0
1679291289.774619,148,1.0
1679291289.9631681,149,1.0
1679291290.080074,150,1.0
1679291290.31919,151,1.0
1679291290.5225346,152,1.0
1679291290.6141407,153,1.0
1679291290.8328059,154,1.0
1679291291.3194287,155,1.0
1679291291.440837,156,1.0
1679291291.6461918,157,1.0
1679291291.8753424,158,1.0
1679291292.0640082,159,1.0
1679291292.226321,160,1.0
1679291292.6151056,161,1.0
1679291293.232385,162,0.0
1679291293.459458,163,1.0
1679291293.711777,164,1.0
1679291293.9829218,165,1.0
1679291294.163384,166,1.0
1679291294.3756359,167,1.0
1679291294.609023,168,1.0
1679291294.891035,169,1.0
1679291295.0638955,170,1.0
1679291295.6311262,171,0.0
1679291296.2704058,172,0.0
1679291296.3732796,173,1.0
1679291296.6701143,174,1.0
1679291296.8845658,175,1.0
1679291296.9985526,176,1.0
1679291297.2510116,177,1.0
1679291297.4657085,178,1.0
1679291297.577847,179,1.0
1679291297.8410397,180,1.0
1679291298.0661156,181,1.0
1679291298.5964556,182,0.0
1679291298.852813,183,1.0
1679291299.0457103,184,1.0
1679291299.1348565,185,1.0
1679291299.2437036,186,1.0
1679291299.3230066,187,1.0
1679291299.5388157,188,1.0
1679291299.6491113,189,1.0
1679291299.8222532,190,1.0
1679291299.9359293,191,1.0
1679291300.2610805,192,1.0
1679291300.7550957,193,0.0
1679291300.9398108,194,1.0
1679291301.2890642,195,1.0
1679291301.383215,196,1.0
1679291301.6478937,197,1.0
1679291302.2968605,198,1.0
1679291302.4938772,199,1.0
1679291302.6548347,200,1.0
1679291302.9669876,201,1.0
1679291303.1362092,202,1.0
1679291303.403344,203,1.0
1679291303.659736,204,1.0
1679291304.2479033,205,0.0
1679291304.6401155,206,1.0
1679291304.8855145,207,1.0
1679291304.9969406,208,1.0
1679291305.2229717,209,1.0
1679291305.4772115,210,1.0
1679291305.722061,211,1.0
1679291305.911433,212,1.0
1679291306.2405672,213,1.0
1679291306.380369,214,1.0
1679291306.6121395,215,1.0
1679291306.7580483,216,1.0
1679291307.047675,217,1.0
1679291307.2093897,218,1.0
1679291307.4865265,219,1.0
1679291307.6761708,220,1.0
1679291308.0092385,221,1.0
1679291308.3759606,222,1.0
1679291308.8926566,223,1.0
1679291309.0732768,224,1.0
1679291309.248257,225,1.0
1679291309.4310837,226,1.0
1679291309.6696167,227,1.0
1679291309.8354352,228,1.0
1679291310.0649517,229,1.0
1679291310.1937177,230,1.0
1679291310.421942,231,1.0
1679291310.6293736,232,1.0
1679291310.7655952,233,1.0
1679291310.9414437,234,1.0
1679291311.1562774,235,1.0
1679291311.5837302,236,1.0
1679291311.7797992,237,1.0
1679291311.9645162,238,1.0
1679291312.074844,239,1.0
1679291312.1658921,240,1.0
1679291312.4270022,241,1.0
1679291312.6473343,242,1.0
1679291312.8836708,243,1.0
1679291313.1906,244,1.0
1679291313.3919048,245,1.0
1679291313.6687043,246,1.0
1679291313.8293192,247,1.0
1679291314.0423427,248,1.0
1679291314.1715665,249,1.0
1679291314.3628707,250,1.0
1679291314.4294443,251,1.0
1679291314.6158981,252,1.0
1679291314.8187566,253,1.0
1679291314.950324,254,1.0
1679291315.1905637,255,1.0
1679291315.3745797,256,1.0
1679291315.5842335,257,1.0
1679291315.7408123,258,1.0
1679291316.2125056,259,1.0
1679291316.4745698,260,1.0
1679291316.9440067,261,1.0
1679291317.2131774,262,1.0
1679291317.4089837,263,1.0
1679291317.6553216,264,1.0
1679291317.9778652,265,1.0
1679291318.1662862,266,1.0
1679291318.3791022,267,1.0
1679291318.500704,268,1.0
1679291318.6163151,269,1.0
1679291318.7748153,270,1.0
1679291318.927429,271,1.0
1679291319.220445,272,1.0
1679291319.682371,273,1.0
1679291320.0379124,274,1.0
1679291320.2608604,275,1.0
1679291320.5334058,276,1.0
1679291320.7461774,277,1.0
1679291320.963132,278,1.0
1679291321.1440334,279,1.0
1679291321.3816195,280,1.0
1679291321.559839,281,1.0
1679291321.9189792,282,1.0
1679291322.1924396,283,1.0
1679291322.35026,284,1.0
1679291322.4753585,285,1.0
1679291322.7475083,286,1.0
1679291323.0801442,287,1.0
1679291323.349535,288,1.0
1679291323.5716944,289,1.0
1679291323.927333,290,1.0
1679291324.0556524,291,1.0
1679291324.3359308,292,1.0
1679291324.6140203,293,1.0
1679291324.7401826,294,1.0
1679291324.862588,295,1.0
1679291325.1068015,296,1.0
1679291325.3825092,297,1.0
1679291325.5997033,298,1.0
1679291325.7283888,299,1.0
1679291326.0318232,300,1.0
1679291326.6277955,301,0.0
1679291326.8449397,302,1.0
1679291326.9994578,303,1.0
1679291327.1281095,304,1.0
1679291327.2319577,305,1.0
1679291327.399914,306,1.0
1679291327.5603113,307,1.0
1679291327.906861,308,1.0
1679291328.1583152,309,1.0
1679291328.4187307,310,1.0
1679291328.764637,311,1.0
1679291329.0473564,312,1.0
1679291329.3398557,313,1.0
1679291329.606928,314,1.0
1679291329.7281685,315,1.0
1679291330.2668183,316,0.0
1679291330.4115493,317,1.0
1679291330.6104007,318,1.0
1679291330.7920253,319,1.0
1679291331.0141287,320,1.0
1679291331.2113862,321,1.0
1679291331.3592741,322,1.0
1679291331.4985414,323,1.0
1679291331.6394274,324,1.0
1679291331.8541703,325,1.0
1679291332.1411939,326,1.0
1679291332.2815819,327,1.0
1679291332.5100875,328,1.0
1679291332.6305208,329,1.0
1679291332.8370066,330,1.0
1679291333.0309007,331,1.0
1679291333.2761185,332,1.0
1679291333.479547,333,1.0
1679291334.045852,334,0.0
1679291334.1836367,335,1.0
1679291334.3769817,336,1.0
1679291334.8257954,337,1.0
1679291334.9958098,338,1.0
1679291335.3560176,339,1.0
1679291336.0226479,340,0.0
1679291336.3003836,341,1.0
1679291336.5710547,342,1.0
1679291336.9512324,343,1.0
1679291337.2516334,344,1.0
1679291337.4904304,345,1.0
1679291337.61517,346,1.0
1679291337.8662245,347,1.0
1679291338.0020573,348,1.0
1679291338.2098224,349,1.0
1679291338.4134986,350,1.0
1679291338.5839837,351,1.0
1679291338.8208735,352,1.0
1679291339.0042706,353,1.0
1679291339.198108,354,1.0
1679291339.4109457,355,1.0
1679291339.5699658,356,1.0
